-40.45374904,-4.82708253
-40.45374904,-4.82791586
-40.45291571,-4.82791586
-40.45291571,-4.83041586
-40.45124904,-4.83041586
-40.45124904,-4.8312492
-40.45208238,-4.8312492
-40.45208238,-4.83208253
-40.45124904,-4.83208253
-40.45124904,-4.83291586
-40.45041571,-4.83291586
-40.45041571,-4.8337492
-40.44874904,-4.8337492
-40.44874904,-4.83541586
-40.44791571,-4.83541586
-40.44791571,-4.8362492
-40.44708238,-4.8362492
-40.44708238,-4.83791586
-40.44374904,-4.83791586
-40.44374904,-4.8387492
-40.44291571,-4.8387492
-40.44291571,-4.8412492
-40.44124904,-4.8412492
-40.44124904,-4.84208253
-40.43958238,-4.84208253
-40.43958238,-4.8412492
-40.43874904,-4.8412492
-40.43874904,-4.84208253
-40.43791571,-4.84208253
-40.43791571,-4.84291586
-40.43708238,-4.84291586
-40.43708238,-4.8437492
-40.43458238,-4.8437492
-40.43458238,-4.84458253
-40.43124904,-4.84458253
-40.43124904,-4.84541586
-40.42958238,-4.84541586
-40.42958238,-4.8462492
-40.42874904,-4.8462492
-40.42874904,-4.84458253
-40.42791571,-4.84458253
-40.42791571,-4.8462492
-40.42708238,-4.8462492
-40.42708238,-4.84791586
-40.42624904,-4.84791586
-40.42624904,-4.84958253
-40.42541571,-4.84958253
-40.42541571,-4.8512492
-40.42374904,-4.8512492
-40.42374904,-4.85208253
-40.41958238,-4.85208253
-40.41958238,-4.8512492
-40.41874904,-4.8512492
-40.41874904,-4.85291586
-40.41708238,-4.85291586
-40.41708238,-4.8537492
-40.41374904,-4.8537492
-40.41374904,-4.85458253
-40.41291571,-4.85458253
-40.41291571,-4.8537492
-40.40958237,-4.8537492
-40.40958237,-4.85208253
-40.40791571,-4.85208253
-40.40791571,-4.85291586
-40.40291571,-4.85291586
-40.40291571,-4.8537492
-40.39958237,-4.8537492
-40.39958237,-4.85208253
-40.39791571,-4.85208253
-40.39791571,-4.85041586
-40.39708237,-4.85041586
-40.39708237,-4.84958253
-40.39624904,-4.84958253
-40.39624904,-4.85041586
-40.39541571,-4.85041586
-40.39541571,-4.8512492
-40.39458237,-4.8512492
-40.39458237,-4.85208253
